user_id,amount,merchant,category,country,device_type,payment_method,balance_before,balance_after,is_foreign_transaction,transaction_status,timestamp
6193540e,118.0,Netflix,Transport,Poland,Windows,ApplePay,5148.13,5030.13,0,Pending,2025-09-12 16:49:23.638267
8b761db8,20.9,Starbucks,Shopping,Poland,Android,ApplePay,557.32,536.42,0,Failed,2025-07-29 10:11:49.689298
483fd891,91.92,Netflix,Entertainment,UK,MacOS,GooglePay,716.89,624.97,1,Failed,2025-09-03 03:33:51.502738
e2d2fe1c,75.26,Amazon,Food,France,MacOS,Card,8471.14,8395.88,1,Pending,2025-09-29 18:39:10.355077
8b91d2d5,45.25,IKEA,Entertainment,France,iPhone,Transfer,2771.6,2726.35,1,Completed,2025-08-18 20:53:23.873656
a4722294,48.94,Amazon,Subscriptions,Germany,Android,ApplePay,4600.97,4552.03,1,Completed,2025-08-07 07:18:49.621269
483fd891,74.71,Spotify,Subscriptions,UK,iPhone,ApplePay,5860.61,5785.9,1,Completed,2025-08-17 09:33:03.542755
8b91d2d5,31.11,McDonalds,Entertainment,France,iPhone,Card,3292.23,3261.12,1,Failed,2025-08-01 23:23:37.958785
63a51403,127.02,Uber,Shopping,France,MacOS,GooglePay,1244.91,1117.89,1,Failed,2025-08-03 05:53:54.040796
8ad25e98,33.13,Uber,Subscriptions,Germany,Android,Card,7712.64,7679.51,1,Failed,2025-07-27 19:42:28.101314
2eac0a69,64.41,IKEA,Entertainment,UK,iPhone,GooglePay,9669.49,9605.08,1,Pending,2025-08-23 02:49:51.692249
c44b0363,175.91,IKEA,Subscriptions,Poland,Windows,Card,2995.02,2819.11,0,Completed,2025-09-01 04:27:55.452164
859dc5af,128.13,Netflix,Entertainment,Spain,Windows,Card,6381.55,6253.42,1,Pending,2025-07-31 01:57:44.502036
5ee76956,10.93,Shell,Shopping,France,MacOS,Card,7626.21,7615.28,1,Pending,2025-08-12 14:51:50.404709
39785e65,90.34,Starbucks,Food,UK,Windows,Transfer,2962.8,2872.46,1,Completed,2025-09-07 19:16:03.011034
4d8fb493,111.02,Netflix,Food,Poland,MacOS,GooglePay,751.0,639.98,0,Failed,2025-07-28 05:18:35.233201
4376822d,66.71,Netflix,Food,Germany,iPhone,GooglePay,4959.22,4892.51,1,Pending,2025-07-18 09:21:31.830365
5567b9e5,92.29,Starbucks,Entertainment,UK,MacOS,ApplePay,5554.79,5462.5,1,Completed,2025-09-16 22:56:09.125312
0a4b2196,125.95,Uber,Shopping,Germany,MacOS,Card,2647.49,2521.54,1,Failed,2025-07-29 17:46:32.782757
a8da3976,135.95,Amazon,Fuel,Poland,Android,Transfer,5680.34,5544.39,0,Pending,2025-08-23 02:54:26.321633
ed662afa,55.09,Uber,Fuel,Poland,MacOS,Transfer,5244.47,5189.38,0,Completed,2025-10-02 09:52:24.316093
4376822d,73.74,Shell,Fuel,Germany,Windows,GooglePay,6111.49,6037.75,1,Failed,2025-09-05 03:34:37.027799
a8da3976,103.6,IKEA,Shopping,UK,Windows,Card,981.21,877.61,1,Pending,2025-09-12 21:18:25.729161
239d56cc,107.62,Starbucks,Subscriptions,UK,Android,Card,5841.52,5733.9,1,Failed,2025-09-16 09:19:36.649757
689af471,91.69,Spotify,Food,Germany,iPhone,Card,1435.93,1344.24,1,Failed,2025-09-14 10:14:05.398751
39785e65,167.73,Amazon,Food,Germany,iPhone,GooglePay,4182.88,4015.15,1,Completed,2025-09-07 09:53:37.172716
21898b1a,106.92,McDonalds,Transport,UK,Windows,Card,8822.41,8715.49,1,Pending,2025-08-28 11:00:36.773971
c8dc4a34,124.99,Uber,Fuel,Poland,Android,Transfer,6310.35,6185.36,0,Pending,2025-10-10 12:18:51.127287
1aec7664,96.76,Shell,Food,Poland,MacOS,ApplePay,1486.62,1389.86,0,Failed,2025-09-26 17:12:58.242359
7a53e740,20.5,Shell,Entertainment,Spain,iPhone,ApplePay,9106.5,9086.0,1,Failed,2025-07-28 19:50:51.383602
70b80322,42.03,Zara,Shopping,UK,Android,Card,7651.92,7609.89,1,Failed,2025-08-07 06:30:46.981508
af02866d,8.65,McDonalds,Shopping,France,iPhone,GooglePay,2003.64,1994.99,1,Completed,2025-08-31 13:20:44.483847
d9ac16f2,143.24,Apple,Fuel,Spain,MacOS,ApplePay,7613.22,7469.98,1,Pending,2025-09-21 13:14:15.763515
eefbe417,12.26,Apple,Entertainment,Germany,MacOS,GooglePay,6242.9,6230.64,1,Pending,2025-09-13 01:44:23.072047
689af471,71.31,Starbucks,Shopping,Poland,Windows,ApplePay,595.27,523.96,0,Failed,2025-09-20 16:42:31.969688
c5574659,58.21,Shell,Shopping,UK,Android,ApplePay,1649.99,1591.78,1,Failed,2025-07-21 18:48:16.568590
df814d22,40.45,Amazon,Entertainment,Germany,Android,Card,9849.61,9809.16,1,Completed,2025-10-03 22:46:21.431748
e2d2fe1c,56.7,Spotify,Food,UK,Android,ApplePay,2194.64,2137.94,1,Pending,2025-08-13 17:28:42.712397
ef2d4389,61.66,Zara,Food,UK,Windows,GooglePay,7736.8,7675.14,1,Failed,2025-08-22 19:12:23.391441
11266a19,180.72,McDonalds,Food,Germany,Android,Card,405.89,225.17,1,Pending,2025-08-29 23:43:57.843395
03dfdb2d,34.7,Apple,Fuel,Germany,Android,GooglePay,537.43,502.73,1,Failed,2025-09-22 04:09:41.219802
3cd97628,158.67,McDonalds,Subscriptions,UK,iPhone,ApplePay,8875.34,8716.67,1,Pending,2025-10-13 05:59:44.738037
132e12cd,66.54,Spotify,Fuel,Germany,iPhone,Card,1049.72,983.18,1,Failed,2025-09-17 17:01:35.923888
3be4bb4e,131.58,IKEA,Transport,UK,iPhone,Card,4002.13,3870.55,1,Completed,2025-09-23 01:09:53.352205
11170608,84.79,Spotify,Entertainment,UK,MacOS,Card,8329.75,8244.96,1,Pending,2025-10-07 04:31:15.662870
396aea2c,14.08,McDonalds,Subscriptions,Germany,Windows,ApplePay,9394.18,9380.1,1,Completed,2025-08-04 04:07:49.856557
109c66da,165.23,IKEA,Transport,UK,iPhone,Transfer,2900.55,2735.32,1,Completed,2025-09-17 16:13:53.520099
276acd2c,154.09,Apple,Fuel,Spain,Windows,Card,7700.1,7546.01,1,Completed,2025-08-26 00:17:03.389904
2fe9e4d1,18.08,Amazon,Food,Poland,Android,GooglePay,9308.15,9290.07,0,Pending,2025-08-17 12:42:58.133825
396aea2c,115.73,IKEA,Transport,Spain,iPhone,Transfer,7437.75,7322.02,1,Failed,2025-10-11 20:05:07.061560
d4a6334b,44.61,Amazon,Shopping,France,Windows,ApplePay,825.19,780.58,1,Completed,2025-07-26 14:36:16.018161
c8dc4a34,10.01,IKEA,Fuel,France,Android,Card,3184.01,3174.0,1,Completed,2025-09-14 19:01:40.158352
1f2e8004,33.27,Starbucks,Transport,Poland,iPhone,Card,9832.88,9799.61,0,Pending,2025-08-24 11:11:25.442419
d4a6334b,161.06,Shell,Shopping,Poland,Android,GooglePay,9770.85,9609.79,0,Completed,2025-09-30 11:38:26.017351
19cc3e02,133.17,Starbucks,Transport,France,Android,GooglePay,3896.58,3763.41,1,Completed,2025-09-29 06:54:47.171077
689af471,62.35,McDonalds,Transport,Germany,MacOS,Transfer,8721.43,8659.08,1,Completed,2025-10-05 07:08:12.824744
df814d22,161.4,Netflix,Food,Germany,MacOS,Card,1970.44,1809.04,1,Pending,2025-08-30 19:11:46.100056
597ccd50,148.76,Spotify,Entertainment,Germany,iPhone,GooglePay,4058.8,3910.04,1,Failed,2025-07-29 22:41:20.157509
599a00a2,33.36,IKEA,Shopping,France,Windows,ApplePay,6160.47,6127.11,1,Completed,2025-07-27 02:35:42.110639
d9ac16f2,177.78,Netflix,Entertainment,France,MacOS,Transfer,2437.65,2259.87,1,Failed,2025-08-25 08:37:59.039648
26927edf,57.64,Apple,Transport,Spain,Windows,GooglePay,772.89,715.25,1,Failed,2025-07-16 02:46:10.170180
e2d2fe1c,65.44,Amazon,Subscriptions,France,Android,Card,1846.6,1781.16,1,Failed,2025-08-31 22:41:52.879339
63a51403,33.4,Amazon,Entertainment,France,iPhone,Transfer,3677.01,3643.61,1,Completed,2025-07-21 19:23:15.375631
239d56cc,43.54,Apple,Subscriptions,France,Windows,ApplePay,5916.41,5872.87,1,Completed,2025-09-18 03:05:49.048268
59527dd4,71.76,Starbucks,Subscriptions,France,Android,Card,8866.57,8794.81,1,Completed,2025-08-16 22:35:30.316019
37c7ba40,98.46,McDonalds,Food,Germany,Android,Transfer,6714.44,6615.98,1,Pending,2025-08-23 14:47:25.189830
378500e1,14.27,Starbucks,Fuel,Spain,iPhone,GooglePay,4309.48,4295.21,1,Failed,2025-08-01 05:25:54.617544
37901d0a,35.89,Starbucks,Transport,Poland,Windows,GooglePay,5145.45,5109.56,0,Failed,2025-09-10 23:52:30.938411
396aea2c,179.37,Apple,Subscriptions,France,Android,GooglePay,272.06,92.69,1,Failed,2025-07-26 05:36:28.740052
859dc5af,144.22,Uber,Entertainment,France,Android,GooglePay,576.33,432.11,1,Completed,2025-09-02 16:26:46.750977
599a00a2,156.31,Uber,Transport,France,Windows,Card,3808.85,3652.54,1,Pending,2025-08-10 16:45:44.495141
09c1b42c,76.64,IKEA,Food,Germany,iPhone,Transfer,5119.06,5042.42,1,Completed,2025-08-10 20:16:43.162397
af02866d,100.28,Amazon,Food,UK,Windows,GooglePay,9117.32,9017.04,1,Failed,2025-08-05 06:26:53.606290
66339b3e,117.13,Uber,Shopping,France,iPhone,Card,8018.49,7901.36,1,Failed,2025-08-20 08:26:14.708537
fbb359bb,178.3,Starbucks,Entertainment,UK,MacOS,ApplePay,8670.79,8492.49,1,Pending,2025-08-17 23:22:08.084939
597ccd50,11.13,Starbucks,Transport,Spain,iPhone,GooglePay,3983.3,3972.17,1,Pending,2025-09-15 04:02:07.171827
a8da3976,77.84,Uber,Shopping,Germany,MacOS,GooglePay,9673.72,9595.88,1,Pending,2025-08-15 12:23:32.640622
cf772bdb,49.11,Shell,Subscriptions,Germany,Android,ApplePay,8657.0,8607.89,1,Failed,2025-07-31 19:04:06.262603
a4722294,94.61,Shell,Transport,Germany,Android,ApplePay,4909.49,4814.88,1,Completed,2025-08-13 22:30:35.406867
fe4639d6,85.17,Amazon,Shopping,Germany,Windows,ApplePay,4288.21,4203.04,1,Failed,2025-09-01 05:40:12.824688
df814d22,35.18,Starbucks,Shopping,Germany,MacOS,GooglePay,8801.94,8766.76,1,Failed,2025-08-02 21:18:35.058711
8b761db8,111.59,Zara,Fuel,UK,Android,ApplePay,5665.35,5553.76,1,Failed,2025-09-19 01:24:21.502003
37901d0a,51.36,Apple,Entertainment,Poland,Android,Transfer,735.18,683.82,0,Failed,2025-08-03 10:15:32.614768
1df89181,80.77,McDonalds,Food,Poland,Android,GooglePay,3050.59,2969.82,0,Pending,2025-09-16 21:03:41.351230
62869b4e,108.79,McDonalds,Shopping,Poland,Android,ApplePay,4800.19,4691.4,0,Failed,2025-08-24 00:03:58.702710
3bd33b5f,54.03,Shell,Shopping,UK,Windows,GooglePay,2088.23,2034.2,1,Failed,2025-09-20 21:23:22.028257
61728892,127.63,Amazon,Transport,Poland,MacOS,Transfer,1464.9,1337.27,0,Failed,2025-10-10 03:51:09.928561
1aec7664,139.18,Starbucks,Food,UK,Android,Transfer,4821.94,4682.76,1,Completed,2025-09-21 23:49:57.083014
11266a19,37.28,Apple,Entertainment,Spain,Android,Transfer,2429.32,2392.04,1,Pending,2025-09-03 01:53:55.106089
d9ac16f2,50.95,Spotify,Entertainment,France,MacOS,ApplePay,9411.26,9360.31,1,Failed,2025-08-31 06:38:17.436331
09c1b42c,22.03,Uber,Entertainment,UK,iPhone,ApplePay,3561.66,3539.63,1,Completed,2025-09-26 04:58:44.993393
c8481689,79.44,Uber,Fuel,Germany,Android,GooglePay,1955.81,1876.37,1,Pending,2025-08-28 08:07:51.999590
3bd33b5f,98.42,Apple,Shopping,Poland,iPhone,Transfer,8933.17,8834.75,0,Failed,2025-08-03 01:33:57.807695
f3f95961,188.8,Zara,Shopping,France,Windows,ApplePay,9840.37,9651.57,1,Failed,2025-07-15 19:07:55.362463
239d56cc,59.43,Shell,Entertainment,Spain,MacOS,Transfer,691.72,632.29,1,Completed,2025-08-06 14:50:18.410007
4ed96c7d,96.7,Uber,Subscriptions,UK,iPhone,Transfer,2961.89,2865.19,1,Pending,2025-10-11 05:21:34.985216
26dbb751,49.45,McDonalds,Entertainment,UK,MacOS,Transfer,2006.15,1956.7,1,Failed,2025-09-19 06:35:15.485179
26dbb751,51.27,Uber,Food,Germany,Android,Transfer,4783.66,4732.39,1,Failed,2025-08-17 05:40:05.602821
5ee76956,101.57,Shell,Entertainment,France,Android,Card,6137.79,6036.22,1,Pending,2025-09-14 22:42:05.753932
3cd97628,55.0,IKEA,Food,Spain,iPhone,GooglePay,7878.31,7823.31,1,Failed,2025-09-29 22:38:54.173318
c44b0363,76.21,IKEA,Shopping,Spain,MacOS,Card,303.03,226.82,1,Completed,2025-09-21 04:26:33.228125
eefbe417,103.75,Zara,Subscriptions,Germany,iPhone,ApplePay,4441.83,4338.08,1,Failed,2025-09-24 14:20:29.796947
141fca66,95.81,Apple,Transport,Spain,iPhone,GooglePay,5448.32,5352.51,1,Failed,2025-10-07 07:36:18.590385
37c7ba40,63.22,Amazon,Food,Germany,iPhone,Transfer,8896.76,8833.54,1,Completed,2025-08-13 18:42:27.717386
26dbb751,50.25,Apple,Fuel,France,iPhone,ApplePay,8960.55,8910.3,1,Failed,2025-09-13 06:43:08.945175
21898b1a,145.84,Amazon,Fuel,Germany,Windows,Transfer,9283.69,9137.85,1,Failed,2025-09-03 23:27:01.195761
fd5030c7,13.94,Shell,Shopping,Spain,Android,Transfer,9628.17,9614.23,1,Failed,2025-09-22 12:45:50.920158
0a01d0d3,100.46,McDonalds,Food,Germany,MacOS,Card,2931.2,2830.74,1,Pending,2025-08-04 14:31:20.518195
8b91d2d5,114.27,Spotify,Subscriptions,UK,iPhone,Transfer,9596.94,9482.67,1,Pending,2025-09-23 09:41:54.807878
396aea2c,94.62,Apple,Transport,France,Windows,GooglePay,2968.99,2874.37,1,Pending,2025-07-18 07:42:13.179126
8831427f,14.59,Spotify,Subscriptions,UK,MacOS,Transfer,2934.28,2919.69,1,Failed,2025-09-04 02:46:32.469353
21898b1a,86.63,Starbucks,Fuel,Germany,iPhone,Transfer,1009.21,922.58,1,Pending,2025-08-29 19:05:45.780509
599a00a2,42.42,Shell,Shopping,UK,Android,Transfer,1714.3,1671.88,1,Pending,2025-07-21 15:04:34.385583
37c7ba40,109.64,Apple,Entertainment,Spain,iPhone,Card,2736.17,2626.53,1,Pending,2025-09-17 03:34:51.499950
69d5c8ed,91.28,McDonalds,Transport,France,Windows,ApplePay,3301.28,3210.0,1,Completed,2025-09-21 10:05:41.559903
0b2f07b3,64.62,IKEA,Food,Poland,Android,Card,9672.27,9607.65,0,Pending,2025-09-19 03:26:35.203722
eefbe417,47.72,Netflix,Subscriptions,France,MacOS,ApplePay,9458.13,9410.41,1,Pending,2025-09-19 15:41:32.302687
372ed187,127.87,Uber,Food,France,Windows,Card,9114.03,8986.16,1,Pending,2025-09-30 04:22:25.771526
a72bf52c,31.56,Amazon,Food,France,Windows,GooglePay,260.6,229.04,1,Completed,2025-08-03 00:45:02.302096
37d5f8cd,82.73,Apple,Food,Poland,Windows,GooglePay,339.13,256.4,0,Failed,2025-07-27 08:05:16.438435
483fd891,113.5,IKEA,Shopping,Spain,Windows,GooglePay,2724.79,2611.29,1,Pending,2025-09-10 04:02:31.395439
f3f95961,191.4,IKEA,Transport,Germany,Windows,GooglePay,7384.97,7193.57,1,Pending,2025-07-26 06:18:11.531272
d9ac16f2,51.09,Shell,Fuel,Germany,Windows,Transfer,9955.13,9904.04,1,Completed,2025-07-25 13:34:29.762338
a4722294,99.47,Netflix,Subscriptions,UK,iPhone,Transfer,5426.57,5327.1,1,Failed,2025-09-27 18:54:23.804600
689af471,28.23,Shell,Subscriptions,France,MacOS,Transfer,4175.32,4147.09,1,Failed,2025-09-13 12:33:02.352910
689af471,79.67,Apple,Transport,UK,MacOS,Transfer,6111.81,6032.14,1,Failed,2025-07-18 11:28:01.551505
26927edf,150.71,Amazon,Shopping,Poland,Android,Transfer,2427.16,2276.45,0,Completed,2025-07-24 11:47:49.522941
c91c9e0a,192.13,Spotify,Transport,Poland,MacOS,ApplePay,5248.64,5056.51,0,Failed,2025-07-21 22:16:35.213711
2fe9e4d1,105.18,IKEA,Shopping,Poland,iPhone,GooglePay,9904.79,9799.61,0,Failed,2025-09-26 05:04:13.023349
bfb78352,14.25,Shell,Shopping,UK,iPhone,GooglePay,7767.09,7752.84,1,Completed,2025-09-14 02:32:25.689921
a72bf52c,161.33,Amazon,Food,Germany,Android,GooglePay,1870.53,1709.2,1,Completed,2025-08-26 09:01:59.280706
5567b9e5,13.78,IKEA,Subscriptions,Germany,iPhone,Transfer,4431.71,4417.93,1,Failed,2025-10-02 03:55:19.315063
859dc5af,9.23,Amazon,Shopping,UK,Windows,ApplePay,7861.44,7852.21,1,Completed,2025-08-29 21:08:51.887747
ed662afa,167.2,Amazon,Food,France,iPhone,Card,5849.59,5682.39,1,Failed,2025-08-15 22:48:14.390630
8b91d2d5,75.31,Spotify,Shopping,Spain,Android,ApplePay,3552.28,3476.97,1,Failed,2025-09-30 21:33:23.324675
d4a6334b,44.61,IKEA,Subscriptions,Poland,Windows,Card,2398.95,2354.34,0,Failed,2025-10-12 10:47:47.117331
c8dc4a34,121.92,McDonalds,Food,UK,Android,Transfer,5144.13,5022.21,1,Completed,2025-08-03 00:42:34.343285
239d56cc,89.86,Amazon,Shopping,UK,Android,Card,4566.07,4476.21,1,Completed,2025-09-18 02:01:29.649858
378500e1,211.77,Apple,Fuel,Germany,MacOS,GooglePay,9676.29,9464.52,1,Completed,2025-07-20 13:01:25.308175
599a00a2,144.52,Shell,Fuel,Spain,iPhone,ApplePay,1566.61,1422.09,1,Pending,2025-08-17 23:15:52.270262
0a01d0d3,92.64,Amazon,Shopping,France,iPhone,ApplePay,5778.22,5685.58,1,Completed,2025-09-06 07:09:19.397501
66339b3e,94.03,Starbucks,Entertainment,Germany,iPhone,Transfer,7236.54,7142.51,1,Pending,2025-09-21 11:35:07.909784
37d5f8cd,142.13,Uber,Subscriptions,UK,Windows,GooglePay,3846.03,3703.9,1,Failed,2025-07-31 11:27:39.408689
03c34c1f,74.5,Uber,Transport,Germany,Android,GooglePay,4065.9,3991.4,1,Pending,2025-09-22 08:23:20.532176
c44b0363,26.73,IKEA,Food,Germany,iPhone,Transfer,8697.19,8670.46,1,Failed,2025-09-29 15:57:10.901644
69d5c8ed,125.57,Starbucks,Fuel,Poland,iPhone,Transfer,9672.9,9547.33,0,Pending,2025-08-07 00:04:03.841742
66339b3e,62.49,Uber,Entertainment,UK,MacOS,GooglePay,4545.7,4483.21,1,Failed,2025-08-27 06:33:20.191756
62869b4e,97.45,Netflix,Entertainment,Poland,Android,ApplePay,6940.14,6842.69,0,Failed,2025-10-03 10:18:20.656121
bfb78352,39.73,Amazon,Fuel,Spain,Android,Card,2880.05,2840.32,1,Completed,2025-08-10 00:01:17.297896
df814d22,72.07,Uber,Food,Spain,MacOS,GooglePay,3664.04,3591.97,1,Failed,2025-07-17 01:14:13.363319
ca6f78ca,48.58,Starbucks,Entertainment,UK,Windows,ApplePay,3293.21,3244.63,1,Pending,2025-09-22 17:20:03.228085
66339b3e,41.31,Spotify,Transport,Spain,Android,Transfer,2084.13,2042.82,1,Completed,2025-09-04 17:30:41.846812
df814d22,73.92,Shell,Subscriptions,Spain,iPhone,GooglePay,3232.8,3158.88,1,Completed,2025-07-23 13:10:54.759818
276acd2c,75.91,Zara,Entertainment,France,MacOS,ApplePay,4558.19,4482.28,1,Pending,2025-09-07 13:50:08.838658
483fd891,101.84,Netflix,Shopping,UK,iPhone,Transfer,5850.14,5748.3,1,Failed,2025-09-25 01:27:19.840361
3db93137,149.56,Zara,Subscriptions,France,Android,Card,6151.78,6002.22,1,Completed,2025-10-03 02:27:32.169376
03dfdb2d,138.39,Shell,Entertainment,Spain,Windows,Transfer,1068.07,929.68,1,Failed,2025-07-28 14:14:18.271906
df814d22,52.54,Starbucks,Entertainment,Germany,iPhone,ApplePay,6042.2,5989.66,1,Failed,2025-09-05 07:51:38.362440
3cd97628,91.14,Zara,Fuel,Germany,Android,GooglePay,7447.9,7356.76,1,Completed,2025-10-12 23:07:45.659317
70b80322,110.52,IKEA,Food,France,Windows,GooglePay,497.47,386.95,1,Pending,2025-08-11 13:52:05.460426
d358dda3,54.18,Starbucks,Entertainment,Spain,iPhone,GooglePay,8469.37,8415.19,1,Completed,2025-09-04 11:31:44.259187
59527dd4,9.04,Apple,Transport,Poland,Android,Transfer,1511.03,1501.99,0,Failed,2025-08-20 22:13:16.359732
03dfdb2d,67.49,IKEA,Fuel,UK,Windows,GooglePay,9542.41,9474.92,1,Pending,2025-08-21 01:11:25.147591
b1ff94a8,152.4,Spotify,Entertainment,France,MacOS,ApplePay,5539.05,5386.65,1,Failed,2025-09-21 11:20:31.882844
6193540e,11.63,Uber,Transport,France,MacOS,Transfer,1431.31,1419.68,1,Completed,2025-07-28 21:38:28.679013
df814d22,20.92,Uber,Fuel,UK,Windows,Card,2292.72,2271.8,1,Failed,2025-08-29 20:01:08.670832
37d5f8cd,32.45,Starbucks,Transport,France,Windows,Card,4229.21,4196.76,1,Pending,2025-08-31 18:19:00.810535
8b91d2d5,21.55,Shell,Transport,Spain,Android,ApplePay,3793.45,3771.9,1,Completed,2025-09-01 11:37:35.697428
8b91d2d5,122.21,Uber,Shopping,Germany,iPhone,ApplePay,4030.99,3908.78,1,Failed,2025-10-05 02:17:07.222695
4ae211ef,42.2,IKEA,Shopping,Spain,iPhone,ApplePay,866.77,824.57,1,Failed,2025-09-24 21:54:56.326734
3db93137,123.92,Uber,Transport,France,Windows,Transfer,3305.66,3181.74,1,Failed,2025-07-28 15:33:16.830692
c44b0363,82.66,McDonalds,Fuel,France,Android,Transfer,7821.73,7739.07,1,Completed,2025-10-13 03:44:31.388770
5091aeba,24.74,McDonalds,Fuel,Spain,Windows,GooglePay,8611.56,8586.82,1,Failed,2025-08-15 04:30:46.520326
ed662afa,55.44,Apple,Entertainment,Spain,MacOS,Card,6934.9,6879.46,1,Completed,2025-09-12 18:55:17.433627
c5574659,140.36,Spotify,Transport,UK,Android,Transfer,3265.78,3125.42,1,Failed,2025-09-13 21:44:28.754869
5567b9e5,89.27,McDonalds,Shopping,Germany,Android,GooglePay,296.31,207.04,1,Failed,2025-09-09 05:49:46.634349
b24b1f7a,59.81,Netflix,Transport,Spain,MacOS,GooglePay,4209.99,4150.18,1,Failed,2025-09-07 12:45:23.859166
03c34c1f,153.22,McDonalds,Subscriptions,Germany,Android,Card,7709.21,7555.99,1,Failed,2025-09-15 21:21:48.815373
5567b9e5,15.4,Amazon,Transport,Germany,Windows,Transfer,3180.13,3164.73,1,Failed,2025-08-28 03:06:37.169881
372ed187,44.27,McDonalds,Transport,Poland,Windows,Transfer,4574.0,4529.73,0,Failed,2025-07-21 22:46:56.323697
239d56cc,134.03,Shell,Subscriptions,Spain,iPhone,Card,7324.78,7190.75,1,Pending,2025-09-22 15:35:03.617873
c8481689,120.88,Netflix,Entertainment,Spain,MacOS,ApplePay,6174.88,6054.0,1,Failed,2025-09-11 06:19:41.976298
d9ac16f2,10.78,Starbucks,Fuel,Spain,Windows,Card,9167.96,9157.18,1,Completed,2025-07-25 01:49:10.020218
276acd2c,108.38,Zara,Transport,Poland,Windows,ApplePay,5769.03,5660.65,0,Completed,2025-08-24 14:03:40.052517
0a01d0d3,41.27,Amazon,Fuel,UK,Windows,Card,2891.73,2850.46,1,Failed,2025-07-30 15:19:32.475397
5567b9e5,43.8,McDonalds,Entertainment,Spain,MacOS,ApplePay,5877.27,5833.47,1,Failed,2025-09-15 01:47:53.006385
599a00a2,60.96,Zara,Fuel,Germany,iPhone,Transfer,8912.21,8851.25,1,Completed,2025-09-29 22:26:40.045835
e0ee2924,196.9,Zara,Subscriptions,France,Windows,GooglePay,5283.73,5086.83,1,Pending,2025-08-26 15:46:15.866240
6193540e,141.51,Apple,Fuel,UK,Windows,GooglePay,701.42,559.91,1,Completed,2025-07-23 16:25:35.486966
11266a19,77.16,Netflix,Fuel,Spain,iPhone,Transfer,3240.31,3163.15,1,Completed,2025-08-19 22:41:50.543553
ed662afa,14.93,IKEA,Entertainment,Spain,Android,Transfer,1981.28,1966.35,1,Completed,2025-09-01 20:01:08.507990
4376822d,42.17,Amazon,Food,Spain,Windows,ApplePay,2729.45,2687.28,1,Pending,2025-10-13 11:18:33.536120
69d5c8ed,82.85,Zara,Transport,Spain,MacOS,GooglePay,4747.06,4664.21,1,Pending,2025-08-31 12:26:17.764153
b6cd53c2,104.25,Spotify,Fuel,Poland,MacOS,ApplePay,1240.9,1136.65,0,Failed,2025-08-27 06:39:40.420861
738b799d,122.95,Netflix,Transport,Spain,iPhone,Card,7803.6,7680.65,1,Failed,2025-10-05 02:32:15.227276
c91c9e0a,115.49,Starbucks,Entertainment,UK,Windows,ApplePay,1316.87,1201.38,1,Pending,2025-10-09 20:50:46.926433
372ed187,120.81,Uber,Shopping,Germany,MacOS,GooglePay,6510.3,6389.49,1,Completed,2025-09-18 06:45:00.048484
19cc3e02,96.6,IKEA,Fuel,Spain,Windows,Transfer,6534.79,6438.19,1,Failed,2025-09-24 14:16:20.380131
c91c9e0a,151.73,McDonalds,Shopping,Germany,iPhone,Transfer,4691.96,4540.23,1,Pending,2025-09-15 19:49:01.601962
738b799d,48.46,Amazon,Fuel,Germany,iPhone,Card,6461.84,6413.38,1,Failed,2025-08-28 07:04:05.145659
bfb78352,81.94,Shell,Transport,Germany,Windows,GooglePay,998.18,916.24,1,Failed,2025-10-13 07:05:10.360240
6d383827,24.53,Shell,Fuel,Spain,Windows,Card,5545.19,5520.66,1,Pending,2025-10-10 22:59:16.927161
66339b3e,47.24,IKEA,Subscriptions,France,MacOS,Transfer,1507.48,1460.24,1,Failed,2025-07-18 03:59:52.391637
19cc3e02,139.67,Uber,Transport,UK,Android,GooglePay,1800.87,1661.2,1,Completed,2025-08-03 04:11:06.538797
3cd97628,118.76,Uber,Transport,Spain,iPhone,ApplePay,1222.27,1103.51,1,Completed,2025-09-17 02:27:48.491023
df814d22,62.3,Uber,Fuel,UK,MacOS,GooglePay,1245.78,1183.48,1,Completed,2025-09-10 15:11:56.239095
4376822d,202.52,Netflix,Entertainment,France,MacOS,Card,6565.65,6363.13,1,Pending,2025-08-14 02:03:11.672836
689af471,89.43,McDonalds,Transport,UK,Windows,GooglePay,6335.34,6245.91,1,Pending,2025-08-17 13:19:18.605696
63a51403,90.57,McDonalds,Entertainment,France,Windows,Card,937.73,847.16,1,Pending,2025-09-30 18:28:06.980175
8b91d2d5,43.55,Zara,Entertainment,Poland,iPhone,Transfer,2748.47,2704.92,0,Pending,2025-07-18 18:15:49.131668
bfb78352,55.74,Starbucks,Subscriptions,UK,iPhone,Transfer,3973.57,3917.83,1,Pending,2025-08-12 13:52:47.582235
6e01bbe6,88.75,Apple,Subscriptions,Poland,iPhone,Card,8382.74,8293.99,0,Pending,2025-08-31 23:54:25.174114
9d7c82c7,115.12,IKEA,Fuel,Germany,Windows,Card,7161.44,7046.32,1,Completed,2025-09-14 04:49:11.620256
37d5f8cd,99.46,IKEA,Transport,UK,iPhone,ApplePay,2895.97,2796.51,1,Completed,2025-09-07 19:39:31.316881
48caada0,48.04,Netflix,Subscriptions,France,iPhone,GooglePay,6463.26,6415.22,1,Failed,2025-08-25 19:48:16.198092
689af471,25.96,Spotify,Fuel,Poland,Windows,ApplePay,9320.59,9294.63,0,Pending,2025-07-31 17:46:24.520693
